Label,Text
2,"Holy ****...Sharapova is taking a beating from an unseeded qualifier...ok, o back to doubles!"
0,'The weather outside is weather' hahah made me feel better
0,can`t wait for Daughtry`s new album! Ack. Two more months!!!
2, very bad.
2,Almost ready for new Beta.... until we found a showstopping bug   Please standby.
2,Car-warmed Sprite tastes like sore throat
1,morning(ish)  hows everyone?
2,"really tired. and have to work the whole day tomorrow, the thought of it depresses me.  uncoooool...."
1, i would prefer 1 more monday
1,Anyone having twitter issues? It`s eating my tweets.
0,watching role models.. absolutely hilarious
0, hehe i will never thorw out these shoes  i`m listening to varsity fanclub surprise surprise  sway sway baby is awesome
1," I`m thinking of a dawn shot of Carlingford Lough, the sun will be in the right place this time of year. involves an early rise tho"
0, hahaha probably not  sorry. We`ve got some things to do around the house...and then we have to go to Jared`s parents house
2,Hear  full album preview during todays webcast!  #jonasnewsongs NO WAYYY I couldn`t `tune in`
1," well then you should come, nigguh. Only thing is i may be going to like Phuket or Bali afterwards"
0, Awww!  I was thinking about you lot up there!  Glad you enjoyed it.
1,"GREEN DAY IS PERFORMING ON SNL NEXT WEEK!  sorry, that made me happy and i`m still all ditzy from the Justin Timberlake skits"
2,So cold in here!  getting the chill
0,About to Enjoy the Silence
1," Wow, thats quite the trip!"
1,wants everyone to know he`s off to watch Cypher... again
2,i really want a blackberry  my sidekick is hella wack. night
1,No one is at the tesla dealership
0,Had a great weekend with John-back to work for 3 days then going to Illinois on Thurs & Fri for more Gigs with John
0, how sweet
2," but have you got , and twitted a link to it. No? Fail."
2,_Dreaming what?! miley`s gonna quit hannah montana?...i don`t wanna believe it!
1,"wowza, only the second tweet of my entire trip and i leave in 3 days   but first - BLOW UP SF TOMORROW NIGHT!"
1, haha. the pic wrong. haha. now the one is then correct.
0,I wish I lived closer to the girls.  I`m tryna chill on a Friday night!    ( next weekeeend! Drink all day AND night?!)
2,Still hating the whole Twitter replies thing. I feel like I`m missing bits.  #fixreplies
0, thanks  ****
0,"Just Saw Confessions Of A Shopoholic...Totally fell in love with Hugh Dancy`s accent!! :3 Need $20.00 for tomorrow, new top i want!!"
2,"_xox  Oh god, everyone`s dying.  But it`s mainly justin depressing me"
1,"  Yes thanks, its been great. Soooooo not looking forward to Monday"
2,wow I feel like ish  and I really feel bad because those ignorent aholes wont overturn prop 8
0,I am so happy. Keve is here for early Mother`s day. Let`s be quiet. He drove all night and is sleeping.
2,  He`s got adjusting his mate`s online shop... Zzzzzzzzzzzzzzz... Boring...
2,aw that wee lassie made me cry  tears streamin doon ma face lol thats a wee shame x
0,Lebron maybe the MVP this year ... but I like the Lakers to win the NBA Title
1,Psyched for Mother`s day at the GKR party--and teaching mom and dad about baseball
1,the rain bring back some memories
1,This is to all the people who have MySpaces: PLEASE ADD!!! http://wwww.myspace.com/fiftyfivethreads it`s my friend`s clothing line
0,why me? i am about to read another ecology book for two hours. its all good fun today
1,_Thrifty eBay 10 mile rule not working for me.  Too many pairs of leather trousers being sold in Aberdeen. Will try next week.
2,"I thought that there was going to be another Def Jam Fighting game, but then it turned out to be crappy karaoke game. I miss the fighting"
0,_ILL I <3 my blackberry
2,"going crazy, the pain is unbearable..& i gotta wait till thursday!?"
1,"  Tat, You looks beautiful and are a heck of a mama and business woman.   Dana"
2,ItS fRiDaY... I cAn`T wAiT tO bE dOnE wItH wOrK!!! Stuck here till 11
0," Sher is good. There were quite a few people that we didn`t even get to see, due to me having court and rushing to see fam."
1," Yay! At least I`ll get to see you next year! I`m sad, too."
2,#myweawkness chocolate...i can`t say no
0, hahah  okay then thanks for this short explanation ;)
0," http://twitpic.com/4jam0 - Ohhh, how lovely! I`m glad that you had a great time there."
0,http://yfrog.com/0guyoj bonfires are my fave!
2, The problem is that I`m not finished with it  But I have logged in mass hours this week on it. And i`m not being paid! POP!
1,Taking a nap after work=no sleep right now. The nap felt soooo good but now it seems like a bad idea
2,"Wolverine Was BOSS! Seriously, And Will.I.Am Was In It, What The **** ??"
2,"Dad asked my why I was sticking my tongue out while I was ironing, and I told him it was so I didn`t burn my finger, as I burnt my finger"
1, tegan and sara fan? follow them 
2,haha I`m bored! I think I`ll go watch a movie  BBL
1,I was rooting for Betty.
1," if hobo and i come next week, we`re buying you all a drink."
0, he always brightens up 'the week' ?
1, i wish i could call you but it will cost a lot  my parents wont let me
2, Ohnoes!   That`s icky!
1, I sent you a message.
1," yeah mine is stubborn too.  you just gotta keep trying until it does, no way around it"
2,Ugh..just starting another 2 hours of behind the wheel for drivers ed
2,_mactastic I dunno ;p How`d I end up waking up at 2 am? It`s a mysterious world
2,soo sick. i hate my life
2,Seriously. I dont like girls.
2,my eyes hurts..
2,is lonely in need of company
2, ****  real sorry to hear that ma
2,is very worried about sam  and wants to know he okay!
2,Has a headache
0,My puppy Gizmo h8s me..  haha. He still growls @ me.  I always look back @ my long pruple scar on my fingie
0,"had a fun time at the concert!  almost got a picture with Taylor Momsen, freakin next in line then she left!"
2, Yeah. About **** time. My film SLR just sits there quietly being ignored. It`s time to step up!
1," something for you is on its way in the mail to your PJ address, just fyi"
2,"hate working when its sunny,boohoo"
1,"OMG. I got a explosion of new followers, hello new followers"
2,**** typical. GH:M arrives just as I leave for work. It`s going to be a long day
0," Good lord, man.   I recommend the Dark & Stormy at Casablanca."
1,_Henrie how are you?what are you doing?answer me plz
1,waiting for my mom to get home
1,"Whenever, whever, sarah`s in dc all summer  and sure!"
2,i have the bigggest headache
0,"Well, Sacramento, I hope you appreciate Rivkah Sass & treat her well. I`ll be sitting here in Omaha, pouting"
2, I wish our  didn`t close
0," Thankyou, yes. Off to a pre-wedding party now."
0,just helping myself to some caramel digestives
1,at starbucks with my love. eff school. i have work later too.
0,Well... I hate to leave.... but I must sleep! G`night y`all and hope to chat later!  Enjoy my li`l night owls!
2,is almost over the legal limit of db at the garage.
1,Mashup Monday! In honour of the swine flu hysteria  ? http://blip.fm/~5jnv2
2,So my coworker/friend told me the manager who sent me home is afraid she`s in trouble for sending me home haha. Dumb ****
0,happy mothers day to all moms out there!!
1,closeness or distance? closeness... but now everything seems so distant...
1,"_x Hey 'Cameron', I know it was amazing and I have sunburn too  So my mum isn`t happy,, . & my throat kills . . Still <3 it"
2, OMG I just spit my drink out! RIP hair straightener!!
0,happy mother`s day mothers.
0,Happy nurses week! It`s our first one as rn`s
2,thinking of you   why we canï¿½t control our thoughts?
0,kellie: Its a major problem okay. alex: what is? Kellie: hahahahahahahaa your face
0,Happy Star Wars Day everyone! May the 4th be with you
2,I`m craving something salty in my mouth!  Tired of pretzels tho.
2,My stomach is killing me do I can`t sleep
2,always makes bad decisions
1, hay wats ur AIM? we should chat
0,"TAKE THAT, TAKE THAT!!!! IN YOUR FACES!!!!!!!!!!!!  Robbie won!"
1, you should come out!!
0,HAPPY MOTHER DAY JANEY! EVEN THOUGH IDK IF YOUR A MOMMY!
1, OHH  yeah i sometimes forget  your in the other but cheek ok america
0,Found out that one great thing about living in Switzerland is the delicious bread - sometimes little things can make a difference
0, so great to hear from u again today! U r the best! Cannot wait to see u on the cruise!!! <3 Cindy with the sign
0, Thanks   Our little girl just loves animals so all the `oohs` and `aahs` were very cute!
2,"Blah. So i registered to coach this summer and eh the tourney starts July 6th. My vacation 7/15-28th. Fk my life, haha"
1, very cool
1, Me. You. COUNTING CROWS! Table Mountain Casino Event Center (near Fresno). July 19. Are we there or are we there??
1,"last leg of my travels today. totally exhausted, but thank goodness 'Ed' is keeping me company"
2, I still have a lot of time on my stupid contract...  18 months before I can change providers
1, Morning! I have loads to do 2day  goin for a walk 1st to get rid of last nites haribo`s
0," I like Light out, Walls up & shatter`d the most! Great work, Germany must get to know you asap.."
1,At the DMV
2," No ways. If you can nab a youngster, go for it! My best friend swears by younger men - apparantly they can go for longer too!"
0,Another friend knocked up.   Pretty soon everyone will have kids. Goodbye carefree youth!
0, i just downloaded Bonnie and Clyde by Beyonce and Jay-Z...an old fav
0,"Nice place to eat in sao paulo, brazil  http://twitgoo.com/28hh"
1," I`m thinking that you, me, , +  should have it out over some vin in HK"
1, love you ::hugs:but i`m not seeing anything...wondering if i`m doing something wrong)
0, Done. Thank you
1,my last full week of school!
0,"Oh, tonight is a good night"
1,and now i smell pancakes...or maybe toast... or something delicious. but no one is at my place cooking
0, you will be great! Have a wonderful first day
1,going to bed
2,Britain`s got Torture - Edelcries...
0, I appreciate your kind words. I am glad that the words resonate with you
0," I`ve never been to Prague, but if i had the money, it`ll be in the 10 first cities I visit"
2,bad day
0,i absolutly love kill bill vol. 1!!! I think lucy liu is sooo gorgeous!!!!
1,Listening to Yultron!!
0,I want cookies for breakfast! Luckily I`m an adult and can do that!
1, nice beta for easports still no news on the online for madden
2,I`m a fat and sad puffyn now
2,_ken that sucks  If only I was there to hang out.
0, If it doesn`t work out drop me a line. I would love to talk with you more about this
2," sadly  isn`t me. It`s some1 w/ 1 follower 1 update & hasn`t used Twitter since May 1, `07  I wanted that name, too"
2, god I need to revise today! I`m so lazy
0,Rise and shine  Time to get prettifide.
1,_1990 i kno i came in coz the sun kept going behind the clouds but now it has come back  sat in my window now on the floor lol
2,im bored.. RC is goin maintenance
2, I don`t want to be a complete hypocrite - I attended an R-rated event while I was there - the timing was just ironic.
0, You WILL be succesful  Love You!
2,Dell FX100 Pc-over-IP audio device (Teradici) is giving me a hard time in #Linux #Ubuntu Jaunty  Kernel isnt loading the snd-hda-intel drv
0, http://twitpic.com/4visl - WOW this looks incredible! wicked job on the butterflies! they`re fantastic!
2,another song that  makes me cry and cry all day  and night long.
2,boo for all the season finales..
1,"Twitter is kinda confusing , but fun"
0,It worked. Cool AND the gang!
2, I will let you know as soon as I figure it out... sorry about the mix up; i was supposed to get off work an hour ago
2,Fuuuuuuuudgeee I burned my finger with oil! It hurts
0, a mouth for sure
1, safe & easy travels Mills. I`ll miss u
2,i tried calling work 5 times and they wont answer
2,cutting hair allll day  wish i was outside
2,  I`m sorry.
1, shelaaaaaaaa
1,it`s the weekend but 9 year old is grounded which makes me grounded too
1,'No more sorrow'! by: Linkin Park....
1," haha ofcoooursee you do, its pretty much a must, and pluss its dress up night, jst added incentive"
2," I`m feeling much less alone now in my love for Fitzcarraldo, most people I mention it to have no idea what I am talking about."
1,LIVE FROM NEW YORK ITS SATURDAY NIGHT!  finally a new one
0,Had a long day at work. Stood home. Now sleeping to have another long day at work tomorrow & happy mothers day to all mothers
0,good morning/midday nation!  FORMULA ONE IN ONE HOUR!
0,_DESIGN allright! Looking forward to it..
0," ha I think I got like two hours of sleep last night and I have an early start tomorrow, so chillin and sleep is needed!"
0,Home from Disney...best time in a long time...howl at the moon tonight for GBA and then BHB Tuesday  oh drummer boy  niiight
0,I have just been to see the Jonas Brothers 3D movie with   was funny NO ONE else was there  hahah can`t... http://tinyurl.com/magcwo
2," LMFAO. omgosh when i first heard that song with you,i felt like i was gonna pee myself, OMGOSH THE WALTZER MAN!  lol xoxo"
0,Getting ready for an early night tweeps!   Have a great one every 1
2,just drove with my mom and brynn. my mom said im the worst driver EVER...really??
1," I can`t buy, only rent!"
0, - thank you - I take that as a compliment if I may -
0,"  he should be an honourary fluffette, such lovely hair (what`s left  )"
0,School can blow me. He looks nice today thoughh.
2,"_caruso So I took the polish off of the nail of the finger the door handle murdered earlier, and well... it`s not pretty...."
2,_McLife yeah that is the one thing i hate about tweetdeck
1,"Been working on a framework for web based #SL application. Have product registration, server, login, site, security, & comms all done"
0," sounds good, the one I was too was also fun"
0,"Getting some DMs asking where I fell off to the past few days  I was sick, but am all better now. I appreciate the concern! Game On!"
2,Will miss my baby for 2 days
0, I would vote for you Miley but I live in Ireland  You`ll be fine  Good luck! Slï¿½n!(bye in irish ) Sorcha xxxx
0,Download movie  'Still Waiting...' http://tinyurl.com/d9g8sj cool #movie
2,im going to miss khyy so much
2,Still Doing Grench paper and still getting distracted
1, Indeed!
1, Can`t access your site!
2,jen! we havent talked in like 3 days!
2,Goddamn bloody stress and **** sending my body haywire
0, YEA!! Way to go! Super excited for a great Midwest resource!!! Midwest pride!
1,Got the CofO to late didn`t close today   Will close Monday....back out to meet a buyer tonight to show a few homes to
2,just got home. im so effin sad
1,i have to put it out there...... I ADIDAS JOSH DENYER  xoxoxoxoxoxo
1,"  lol, sunny and 18 yesterday, Igloo melted, attacked by bushes, recovering today.  How`s things in Chocolateland?"
2,Sick kid trumps advance planning.  Bummer
2,I`m extremely hungry.... and the only thing I have in my house is Soup...  I don`t like soup... *pouts*
2,_trip I bet he didn`t fall asleep till like this morning  sorries.
2,"Man, the French Open has been on for a week and I haven`t had the opportunity to catch a single match"
2,Bah I don`t think `s FB fan page will get to 7500
1,I was waitin` so many new and good songs about the end but I didnt like it so much
1, it is! ive done somethign like 200 updates today :S
0,I do amazing at beer pong with my brother
2,depressed that i wasn`t included in the morcom gardens quiz on facebook
2,JoBo`s tired of getting off work at 7
1, lannen fall?    we have a new EP coming out shortly.  I want you dudes to hear it!
2,been in bed for two days with migraines
2,My dog Roscoe died yestarday and I`m so sad
2," Homework bound for the whole weekend, not so fun"
1,_kearley That`s Twitter for you.
0,"Full, thanks for the food Jean  I should have brought that half of the watermelon with me and eat it on the freeway and crash and die."
0,"got back from the party...suprisingly awesome, NEED to dance more often! overall, awesome night"
0,And the sun is back up again.  Could we have more of the kind of weather we had last January and February? I like jackets.
1,Listening to some nice music.. I think I should go to bed now so I get nice and rested but i`ll miss Russel Brand`s Ponderland
2, Now that sucks...  P?i ?i s? ï¿½n?eleg c? Jay Leno nu va mai avea o alt? emisiune sau ceva?
0,_tastic Great  cant you twitter from there?
2,At home sick.. On a friday...studying is all im doing at this point.. My weekend is so ruined
0,"_n_DC amendment 4.5: the right to be big pimpin? Because gotta say, a positive right at best. Man, 2nd time tonight w/ this thrd"
1,off to bed was gonna read some new moon but its a little late now  night night all ****
2, ha... I thought you would enjoy the Family Guy reference... and I`m more bored than you
2,Don`t really wanna go school on Monday to be honest
2,Off to class .... Longggg day
2, ****
2,doesn`t know what to do this evening & is D R E A D I N G work tomorrow  it sucks.
2,Momma martini went food shopping without me!!!!
1," I think #FF should be Feline Friday anyways, I want cat pictures. Maybe those are only for Caturday though"
2,"battery is low boooooooo in Palm Springs, CA http://loopt.us/2SljBw.t"
1,is heading in to London to meet with  and  let us know if you`re about  still not sure what time we`re meeting.....
2, missed the cutoff for the free chocolate  eh well...bikini season is coming.....
2, No kidding there! Ugh ... One thing I know for sure - it won`t be me showing the property this weekend
1," Since obviously living in Alaska, only a few radio stations we get here."
2,This heartburn may be the death of me.
2,Hitting the (fairly empty) shops in Orlando! Off to downtown Disney later  http://tinyurl.com/cdsuws
1, I always forget SOMETHING when I travel. I am at Newark airport.
2,"curses, firewall/proxy server restrictions!  it will have to wait until I get home"
2," I did do that one Twitter while driving, although the iPhone keypad sucks for driving and typing"
2,I think I`ve got invisible glass shards in my hands cause my fingers keep having painful pokey feelings
1, I thought I was going to see a pic of your clean car
0, cute   Time for a twitpic ;)
1," You should hate your gender less. Not all men are bad. In fact, I quite like mens."
0,in rye..happy mothers day mums  ily mummy  lol
1,"I have to pee (**** coffee)  sooo long until break time. 77 more letters...what to write, what to write..oh, used them all up."
1, Ok then  ...I was doing fine..now not so much lol
1,just woke up to a flat tire
2,Went to pole class. Feeling discouraged. I am hopeless when it cones to dancing or sexy moves or spreading my legs.
1,"Why do i never get to see my paychecks? It`s not fair, the second i get them they`re gone!"
2,eating breakfast  getting ready to go to school ;(
2, Well I guess the McCafe=tastes like **** cured ur craving? You get the McSkillet? Me Wants
0, I love your show! I`ve subscribed and following your tweets. Can`t wait to see more
0,Just woke up. Gonna have a shower and go to Nan`s for Mother`s day lunch. Happy Mother`s day
2, My public talk in July got canceled and I don`t know why.
2,Just broke my favorite necklace  superglue?
1, ur there when I`m not  lol
0,I wish  I could choose what bands played trash on june 20th...hmmm!!!
1,eh...but I`ll be picking cotton soon....need to suppliment my income
2,"  I`m soo sad. It`s just on the edges of the pages, but it`s not gonna come out. *cries*"
2," 'ICANT LIVE, i cant live!!!' lmao. Oh and btw - oooowwwch my foot  hurry with that plaster, im going to bleed to death"
1,Get: 'Fightstar - Mercury Summer' here: http://tinyurl.com/dbm4n6 from: http://tinyurl.com/cnkhev  #musicmonday #freemusic
2,My tummy hurts  go away cramps! I hate chuu!!!!
0, Have a good one
1,_vip bye bye beard
1,Off to bed. Only one more day left at school before i get to go on holidays. Yay!! Finally. I am getting sick of school... LOL!
0, Oh! I ate pizza last night too!  I stupidly feel closer to you somehow!
0,Happy Mothers Day to all the mommy`s out there!
1,i guess i`ll do both since i cant really decide which one to choose
0,my guys call me ``BartÂ ofÂ theÂ criticalÂ questions``. I`m guessing that`s a good thing.  #zeropoint.IT
2,Feeling madly sorry for myself... - ï¿½Iï¿½M SECK D= Make me feel better  I should be going to a fashion show... http://tumblr.com/xz31werch
0,"Listening to the commentary track on Holiday Inn. Never thought I`d see Bing Crosby in black face, but the rest of the movie was cute"
0, My mum loved the Camp Rock mothers day card I gave her. I knew she would. Happy Mothers Day from New Zealand! Haha ILY lots  ****
2,THIS twitter is driving me nuts...WONT LET ME DOWNLOAD A PROFILE PIC!! ...guess i`ll keep trying!!
1,  aw her latest ' selenagomezLast day of shooting... Goodbye Canada. '
0, Aww thanks jon that`s very thoughtful...u know how to make the ladies feel special
2,My mouth hurts. Wish I could cut my head off
1,kids  b`day party/picnic  in canazarro park.  The other half `hurts` today
0," Thanks, btw which men`s hairstyles are in right now? I`m growing my hair long  anyway hope you are having a good weekend!"
2,_Oyler Poor little woman with her smushed in head
2," Wow, you mom has a lot of energy. I`m getting tired just reading your tweet and ur living it."
1,  okay for your Mom and My Mom too!
2,"Uh. Finally home, but completely wiped."
1," the next single is 'Hey Lady'.ok, where is my million dollars??"
2, I forgot all of those people
0, d`aaaaawhh you`re so cute
2," Yes, though perhaps I wasn`t thinking. I like vague. It seems a popper term for you."
0, Fab new pic by the way
1, Hoooray!  I`m hooked already
2,I HATE CANCER. I HATE IT I HATE IT I HATE IT.
0,Will cook a sumptuous lunch today
2,Going off BC is making me break out.
2,thanks gourmetcook! But cold shower wouldn`t help.
2, Oh noooooo!!!      I`m so sorry!!  That sucks hard!
0,Filming at a carnival for my music video... It reminds me of the Cherry Festival that I used to go to back home... Ahhh memories...
0,"writing out mother`s day cards to mom, aunts, and AMYYYY can`t wait for her to be a mommy"
2,Shame I`ve gotto go to work
1,My mind is playing tricks or me!...or could it be? Either way this ish is on my mind heavy and in sleepy
0, Thanks bro but I`m awake already  How are you?
0,Oh joy its gong to be a long weekebd... Yipee :*Â¡
0, you`ll be fine  don`t worry ... good luck again
2,wtf come i need this day to go by
1,shows how twitaddicted you can get
2, so sad i have to pay $60
0,I am chillin w/ my homies
0,"loves summer! and don`t forget people, tomorrow is mother`s day!"
2, Snap. I`m the same with any reality show. Watch the first and I`m hooked   Very sad
2, thats rough. hubby had knee surgery but it did help him in the end. Let us know the results. We`ll keep him in our prayers
1,_Hayes I`m at sharkeez!
2,What the ****!? It`s only 20:35!!? Oh my GOD! My internal clock really IS **** up. Nooooo.
2,I`m at work trying hard not to succumb to the 'Poor me' mentality due to severe allergies.  Boo.
2,is anyone out there??  so bored at work...
0, Thats nice. My cousin just left my house. He has daughter`s their all daddy`s girls. So sweet
0,Awesome beer pong party at my house in the yard tonight  going in when the sun is rising is officially B.A.
1,"I`ve got sunburnt knees... it`s funny now, but I bet they`ll sting later   Had a fab day though  x"
2,Learned a lesson the hard way. Lost my USB stick and backup was a month old
1,officially has pink eye.
1,Going to third
1,Tyring to pack for my Aruba trip (soul beach music fest)
0,FacePanda is cool
1,...you should call school and tell them you have swine flu so we can have the day off
2," Don`t forget Nash, how disappointing as a Suns fan"
0,thinks malibu is the drink for me lets all hit the bottle  woop woop ****
2,_cook you make me sad. Why do I like in canada? I can never watch these things. I should move. Know anyone who needs a roommate?
1,After hearing susan boyle sing she came off as the most beautiful person i`d ever seen. i feel bad for my first impression though
2, i wish i had friends i could spend the night with
0,morning all!!! have a blessed day!!!
0,_**** it was indeed  made my life!
1,Glad it`s Friday... but bummed that I am officially working Saturdays.
1,: I sent you an other call me back message  x
1, Looks like they dialed it in a LOT...payed attention to all the small but important details in gameplay...still no blood tho
2,My chick wont shut up  Will only stop chirping if i sit with the bloody thing.
2,In the mood for shrimp scampi but I don`t have vermouth.
1,Fakin` kisha...just my luck!
0,just set up a new computer again. 15min. I love Norton Ghost.
0,just got home. went to totoro cafe (finally) for the first time ever. i liked it! what a colorful place. such a happy atmosphere
1,poker night instead of kate voegele.... i guess it`ll do....
2,Smackdown is a lot more boring without Maria.
1,Checking out zensify on my iphone. works fine but no landscape typing
1,_argie Yes I am
0, thank you! I really appreciate that babe
1, i think i been followin u 4 bout a week so yea kinda
0," Yeah, but you`ve got admire someone who takes job satisfaction to the Nth degree"
2,"My nose is chapped, yuck"
0," I`ll try that, thanks"
1,Watching The Seeker
0,"I just arrived in the office.. I am preparing myself for a very busy day, listening Debussy.... those songs always makes me feel better"
2," LOL, such a dork. Hmm, is that book pretty good? Maybe I should check it out. That`s why 4gb sucks  8 isn`t much better."
0, I think I like them all.  http://bit.ly/lzRPC
2,ready for the weekend and sad that I have to be at the office again tomorrow morning
2, NOOOOOOO!!!!!!!!!!!!! why in july? im gonna be back home  NOOOOOOOOOOO!!!!!!!!!
2,my day has been so crappy that i just want to cry.
0, the new song with cobra starship is amazing!!
1, then ill post it
0,Gonna run to the gym to get my workout in before my really f`kin big pile of mulch arrives at around 8 or 9am! I`m excited about my mulch
1," No, I`m in the US for the weekend not the UK"
1, That`s great! I will have to do the same as I was forced to miss it. I had to leave for work.
0,"Oh Top Gear (UK), how I love thee"
1,jazzy we should be in vegas w A team
2,"Oh PW, you done me wrong. The signing time in ur children`s article are all wrong...and no Neil Gaiman?! You tease me.  #bea"
0, yeah I LOVE CALI so much
1, I know! I need a new iPhone stat-- I dropped mine on the cement 2 weeks ago and a couple rows of pixels went out
2,Wish I brought some warmer clothes. It`s chilly here.  only negative thing about the trip (& the no sun which is connected to chilliness)
1,Expected a Silverlight content on M$ Vine site http://www.vine.net/default.aspx ... they realized the reach of Flash LOL
2,"****, I Burned My legs  !x"
1,"I can`t go out when my heart is home sick  even if it is my bday, family health comes 1st"
0," Wow, you`re car`s awesome! Have fun with Alex."
0," I would lime them. Or lemon?  And deal, sounds fabulous to me!  Text me up when you`re back"
2,"The internet is just being a big fail for me today-- not only is Twitter its usual semi-flaky self, but Facebook and VRBO.com, too  Boo!"
0," Fine thanks, not long now till Christmas....I`m excited"
2, hahah! sadly there is no current activity though in the room
2,I got me a little too much sun today
2, Dang me too! It`s only a 4 hour drive! Too bad it`s my daughters 1st bday party  it`s hosted by Donnie
2,just starting my day...a long Friday
0, i hope so  I KNOW WOO! haha 2 times  it was exciting lol
2, You know we dont believe half of what they say
1, : yes she got all lovey with him&he returned the love&1thing led2 another&  also  wants2 know y ur mad at her
1,waiting for JONAS to come on
1,havin friends over hangin out with christian tonight!!  gonna roast marshmellows and chocolate and cramcrackers.!?!?!
2,is tired. 04:30 alarm setting will do that  Off to bed as soon as my bloody iPhone Backup and Sync finishes.
2,Dam only 5 votes  not gonna win anything now
2, lolol...i was trying to do that this morning but sadly i couldnt
2,Loll whats boyfriend #2 supposed to mean then?  its to cold
2,"My back is all kinds of messed up, and Strudel is going to live in another town until we move, I`m going to miss the little runt"
0,_ yeeeee  Haha. The funniest thing is when dudes that cant ball bring their hot gfs along so they can watch them get murked!
0,"my wack friends are all raiding my kitchen. RENE, my love bound for badluck and DEBBIE, my psycho korean friend.  <3"
1,Playing pacman on itouch!  lol
1, see you..... 08.08.09
1, www.WhisperGifts.com for bridal registry  dm me for a free premium account.
1,http://twitpic.com/665w2 - see miles away
1,my baby man is 4 years old a week today  he`s growing up too fast.....
2,i JUST **** cleaned the whole kitchen....and the **** comes home & is going to make a mess of it...my mom didn`t even get to see it
2," I`m so sad I missed your calling time, I got home from practice too late"
1, oh no!!!  well..... When you get back lots of pictures!!!
2,"i cant sleep, i dont deserve this .... N you know it"
1,"Down the beach again, sea is really flat"
0,work was splendid
2,_**** cheer up lizzi there will b another foh hero concert   but still i suppose we can b upset  xoxoxo
1, ok Im off to pc world then  **** tweet u later **** lol
2,back time.  I wish I was a teenager again. I wish I could feel healthy again. I can`t remember what it`s like to feel healthy anymore.
1, ew agreed
1,Someone fly me to Reno
0, awesome RONIN121
1,I should be sleep. I have to wake up soooo early
2,I hate waiting in lines
2, Same! And big moths and wasps and just insects in general HAHA I hate them
2,thinking i cant handle my life like this anymore... almost seems as if suicides the answer... unfortunately.
2, I cnt get it!! its goin to ur old messages?!?  >>>> HELP?<<<<
2,"Umm after schooL , at subway w. My mom ; nothing to do planss are ruined"
0,"Hey Oprah just watched the show with Hugh Jackman, I love him too, he is so sexy"
0," im good thanks, may need you`re advice soon as im playing with a new font of my own"
0,Oh good. I get to be the gooseberry all night now that katy isn`t coming
0, TY very much for FF
2, aww  i guess not that many people are online though...
1," Yep, I do."
2,Ugh our two week push to produce a six pack has produced nothing but pain!
1,Ahhhh!!!!!! Almost off!!! Can`t wait!! But..I got work again rite after this!   HAT CLUB Come && gimme some Company! Oh && a Cookie! ;-)
0,"_at_work agree totally, think though if we can take a point off Everton and Liverpool beat Man City we are happy days"
0,  - I always appreciate your 'musings.'
2, i`m using paint.net x64 and it`s running crazily fast - can`t afford CS4 unfortunately... yet
1,I hate sitting at the doctors office! They told me she is running an hour behind! AWESOME
2,ive burned like a ginger kid in the sun. now my arms are red
2,I am hungry already. Not impressed! And everybody has gone to Rubys
2,totally overstressed ... going to work now ... just want the college work to go away ... i don`t wanna fail
2,"Just found out I want be able to go see my daddy tomorrow before he leaves because Ty has an activity tomorrow morning, that sucks"
0, Just ignore it.....and get sum rest...get rid of that headache
2,There is something wrong with me! I`m so tired I can barely keep my eyes open. Yet all I`ve done for the last 3hrs is toss & turn in bed
2,_nl they`re bees that will be trapped into my honeypot
0,finally got to see you
1,is gonna have an irish wedding
2,i`m so tired
1,Ada acara menarik lain: Keys to the VIP di channel V. Ttg straight yg dikasih tasks to approach strangers in the crowd.. Hmm
1,twittascope is NOT rocking my socks - go away already!!
1,Off to class. Be back in about 2 hours!
2,*sigh* Last day at work. I has an sadifying in my heartparts.
1,_carter  Ey boy!! I canï¿½t see the video because youtube says me :The vid is private. Why?  I want to see it. Besos grandes guapo!!
0,y do i only have 2 people following me  people follow me please x
2,annoyed and overwhelmed
1,gotta restart my computer .. I thought Win7 was supposed to put an end to the constant rebootiness
0, Good morning and thank you for the re-tweet. Have a great day yourself.
0, Oh noes.  Hope you feel better soon. My head sympathizes with yours.
2,_richards sorry to be the bearer of bad news.
1,Followed by the great Super Mazembe. One of the favorites around here  ? http://blip.fm/~5jkbp
2, I can`t believe you tweeted that. It was our special moment
1,Talking to Sarah and Lisa!
2, - don`t feel bad. I got a foad for a promotion here too.
2,"wow, serious hard time sleeping. on a decongestant and its keeping me wide awake. I JUST WANNA SLEEP"
0," Good too thanks  So, you had a nice evening with your father? that`s cool  Thanks for the link BTW!!"
0,goodnight!!!
2," did some research, but couldn`t find the specific thing which i wanna do with this drive`s autorun"
1,"is exhausted from a great weekend, and is looking forward to this week"
1,Wal mart
2,My ipod has taken it`s last breath... Im truly devastated. I have lost my public transportation companion
1,"Bringing my kitty to the vet tomorrow, I think she`s got a tapeworm."
2,this week of mine was not easy!  but finally it`s over! (:
2," eeeeep so jealous ;) I`m at work  um, how can u receive Viva? Do they broadcast it online? :plz:"
2," hahahaha nice. i gave up on bio cos idk what the hell i`m doing, so hello chem"
1,Millenia mom.... I think I am in that category
2,Back from Miami. I miss South Beach
0,"i`m in the garden. Making pictures, weed an sweep. The weather is nice!! See you l8ter people!"
2,My cucumber has gone limp
